NameOfFile Method CorCoeff PValue Species Gene Samples
Astyanax_aeneus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.048 0.046 Astyanax_aeneus CytB 30
Astyanax_aeneus.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.014 0.682 Astyanax_aeneus CytB 40
Astyanax_aeneus.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.036 0.12 Astyanax_aeneus CytB 40
Astyanax_aeneus.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.005 0.418 Astyanax_aeneus CytB 50
Astyanax_aeneus.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.044 0.984 Astyanax_aeneus CytB 50
Ateles_belzebuth.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.069 0.107 Ateles_belzebuth COX2 10
Ateles_belzebuth.COX2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.06 0.13 Ateles_belzebuth COX2 10
Atherinomorus_endrachtensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.07 0.367 Atherinomorus_endrachtensis CytB 10
Atherinomorus_endrachtensis.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.103 0.113 Atherinomorus_endrachtensis CytB 20
Automolus_rubiginosus.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.029 0.847 Automolus_rubiginosus COX2 10
Automolus_rubiginosus.COX2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.012 0.371 Automolus_rubiginosus COX2 10
Auxis_rochei.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.056 0.857 Auxis_rochei CytB 10
Auxis_rochei.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.056 0.826 Auxis_rochei CytB 10
Auxis_thazard.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.006 0.436 Auxis_thazard CytB 10
Avahi_laniger.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.036 0.108 Avahi_laniger CytB 10
Avahi_laniger.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.011 0.382 Avahi_laniger CytB 10
Avahi_laniger.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.015 0.251 Avahi_laniger CytB 20
Avahi_laniger.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.009 0.384 Avahi_laniger CytB 20
Avahi_laniger.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.021 0.217 Avahi_laniger CytB 30
Avahi_laniger.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.056 0.002 Avahi_laniger CytB 30
Avahi_laniger.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.012 0.368 Avahi_laniger ND3 10
Avahi_laniger.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.018 0.582 Avahi_laniger ND3 10
Avahi_laniger.ND4L.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.16 0.953 Avahi_laniger ND4L 10
Avahi_laniger.ND4L.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.014 0.5 Avahi_laniger ND4L 10
Avahi_laniger.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.008 0.249 Avahi_laniger ND4 10
Avahi_laniger.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.013 0.751 Avahi_laniger ND4 10
Avahi_laniger.ND4.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.016 0.878 Avahi_laniger ND4 20
Avahi_laniger.ND4.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.006 0.606 Avahi_laniger ND4 20
Avahi_laniger.ND4.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.004 0.596 Avahi_laniger ND4 30
Avahi_laniger.ND4.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.007 0.629 Avahi_laniger ND4 30
Avahi_laniger.ND4.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.006 0.673 Avahi_laniger ND4 40
Avahi_laniger.ND4.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.001 0.521 Avahi_laniger ND4 40
Balaena_mysticetus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.025 0.393 Balaena_mysticetus CytB 10
Balaena_mysticetus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.056 0.13 Balaena_mysticetus CytB 20
Balaena_mysticetus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.066 0.916 Balaena_mysticetus CytB 20
Balaena_mysticetus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.093 0.045 Balaena_mysticetus CytB 30
Balaena_mysticetus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.063 0.878 Balaena_mysticetus CytB 30
Balaena_mysticetus.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.046 0.161 Balaena_mysticetus CytB 40
Balaena_mysticetus.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.053 0.886 Balaena_mysticetus CytB 40
Balaena_mysticetus.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.213 0.985 Balaena_mysticetus ND1 10
Balaena_mysticetus.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.081 0.082 Balaena_mysticetus ND1 20
Balaena_mysticetus.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.003 0.45 Balaena_mysticetus ND1 20
Balaenoptera_physalus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.05 0.778 Balaenoptera_physalus ATP6 10
Balaenoptera_physalus.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.058 0.199 Balaenoptera_physalus ATP6 10
Balaenoptera_physalus.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.051 0.183 Balaenoptera_physalus ATP6 20
Balaenoptera_physalus.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.006 0.564 Balaenoptera_physalus ATP6 30
Balaenoptera_physalus.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.011 0.354 Balaenoptera_physalus ATP6 30
Balaenoptera_physalus.ATP6.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.015 0.349 Balaenoptera_physalus ATP6 40
Balaenoptera_physalus.ATP6.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.007 0.417 Balaenoptera_physalus ATP6 40
Balaenoptera_physalus.ATP8.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.021 0.559 Balaenoptera_physalus ATP8 10
Balaenoptera_physalus.ATP8.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.277 0.059 Balaenoptera_physalus ATP8 10
Balaenoptera_physalus.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.013 0.413 Balaenoptera_physalus COX1 10
Balaenoptera_physalus.COX1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.037 0.699 Balaenoptera_physalus COX1 20
Balaenoptera_physalus.COX1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.013 0.568 Balaenoptera_physalus COX1 20
Balaenoptera_physalus.COX1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.026 0.223 Balaenoptera_physalus COX1 30
Balaenoptera_physalus.COX1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.072 0.088 Balaenoptera_physalus COX1 30
Balaenoptera_physalus.COX1.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.02 0.261 Balaenoptera_physalus COX1 40
Balaenoptera_physalus.COX1.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.029 0.779 Balaenoptera_physalus COX1 40
Balaenoptera_physalus.COX1.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.001 0.491 Balaenoptera_physalus COX1 50
Balaenoptera_physalus.COX1.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.048 0.953 Balaenoptera_physalus COX1 50
Balaenoptera_physalus.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.077 0.233 Balaenoptera_physalus COX2 10
Balaenoptera_physalus.COX2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.059 0.137 Balaenoptera_physalus COX2 20
Balaenoptera_physalus.COX2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.015 0.388 Balaenoptera_physalus COX2 20
Balaenoptera_physalus.COX2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.055 0.137 Balaenoptera_physalus COX2 30
Balaenoptera_physalus.COX2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.002 0.518 Balaenoptera_physalus COX2 30
Balaenoptera_physalus.COX3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.027 0.605 Balaenoptera_physalus COX3 10
Balaenoptera_physalus.COX3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.067 0.175 Balaenoptera_physalus COX3 10
Balaenoptera_physalus.COX3.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.166 0.974 Balaenoptera_physalus COX3 20
Balaenoptera_physalus.COX3.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.171 0.984 Balaenoptera_physalus COX3 20
Balaenoptera_physalus.COX3.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.087 0.969 Balaenoptera_physalus COX3 30
Balaenoptera_physalus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.005 0.457 Balaenoptera_physalus CytB 10
Balaenoptera_physalus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.02 0.629 Balaenoptera_physalus CytB 20
Balaenoptera_physalus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.036 0.782 Balaenoptera_physalus CytB 20
Balaenoptera_physalus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.008 0.562 Balaenoptera_physalus CytB 30
Balaenoptera_physalus.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.005 0.559 Balaenoptera_physalus CytB 40
Balaenoptera_physalus.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.031 0.144 Balaenoptera_physalus CytB 40
Balaenoptera_physalus.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.009 0.595 Balaenoptera_physalus CytB 50
Balaenoptera_physalus.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.052 0.051 Balaenoptera_physalus CytB 50
Balaenoptera_physalus.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.021 0.622 Balaenoptera_physalus ND1 10
Balaenoptera_physalus.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.01 0.502 Balaenoptera_physalus ND1 10
Balaenoptera_physalus.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.011 0.378 Balaenoptera_physalus ND1 20
Balaenoptera_physalus.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.094 0.048 Balaenoptera_physalus ND1 20
Balaenoptera_physalus.ND1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.069 0.953 Balaenoptera_physalus ND1 30
Balaenoptera_physalus.ND1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.1 0.023 Balaenoptera_physalus ND1 30
Balaenoptera_physalus.ND1.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.009 0.586 Balaenoptera_physalus ND1 40
Balaenoptera_physalus.ND1.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.043 0.149 Balaenoptera_physalus ND1 40
Balaenoptera_physalus.ND1.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.008 0.594 Balaenoptera_physalus ND1 50
Balaenoptera_physalus.ND1.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.077 0.011 Balaenoptera_physalus ND1 50
Balaenoptera_physalus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.008 0.533 Balaenoptera_physalus ND2 10
Balaenoptera_physalus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.116 0.076 Balaenoptera_physalus ND2 10
Balaenoptera_physalus.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.01 0.558 Balaenoptera_physalus ND2 20
Balaenoptera_physalus.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.02 0.652 Balaenoptera_physalus ND2 20
Balaenoptera_physalus.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.012 0.375 Balaenoptera_physalus ND2 30
Balaenoptera_physalus.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.058 0.945 Balaenoptera_physalus ND2 30
Balaenoptera_physalus.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.019 0.266 Balaenoptera_physalus ND2 40
Balaenoptera_physalus.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.015 0.685 Balaenoptera_physalus ND2 40
Balaenoptera_physalus.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.019 0.742 Balaenoptera_physalus ND2 50
Balaenoptera_physalus.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.006 0.576 Balaenoptera_physalus ND2 50
Balaenoptera_physalus.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.138 0.862 Balaenoptera_physalus ND3 10
Balaenoptera_physalus.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.012 0.461 Balaenoptera_physalus ND3 10
Balaenoptera_physalus.ND3.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.092 0.776 Balaenoptera_physalus ND3 20
Balaenoptera_physalus.ND3.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.014 0.344 Balaenoptera_physalus ND3 20
Balaenoptera_physalus.ND4L.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.062 0.675 Balaenoptera_physalus ND4L 10
Balaenoptera_physalus.ND4.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.007 0.474 Balaenoptera_physalus ND4 10
Balaenoptera_physalus.ND4.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.115 0.941 Balaenoptera_physalus ND4 10
Balaenoptera_physalus.ND4.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.08 0.034 Balaenoptera_physalus ND4 20
Balaenoptera_physalus.ND4.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.022 0.26 Balaenoptera_physalus ND4 20
Balaenoptera_physalus.ND4.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.021 0.213 Balaenoptera_physalus ND4 30
Balaenoptera_physalus.ND4.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.033 0.938 Balaenoptera_physalus ND4 30
Balaenoptera_physalus.ND4.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.021 0.148 Balaenoptera_physalus ND4 40
Balaenoptera_physalus.ND4.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.006 0.573 Balaenoptera_physalus ND4 40
Balaenoptera_physalus.ND4.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.01 0.673 Balaenoptera_physalus ND4 50
Balaenoptera_physalus.ND4.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.015 0.696 Balaenoptera_physalus ND4 50
Balaenoptera_physalus.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.09 0.944 Balaenoptera_physalus ND5 10
Balaenoptera_physalus.ND5.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.025 0.264 Balaenoptera_physalus ND5 20
Balaenoptera_physalus.ND5.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.083 0.013 Balaenoptera_physalus ND5 20
Balaenoptera_physalus.ND5.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.023 0.204 Balaenoptera_physalus ND5 30
Balaenoptera_physalus.ND5.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.031 0.837 Balaenoptera_physalus ND5 30
Balaenoptera_physalus.ND5.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.02 0.796 Balaenoptera_physalus ND5 40
Balaenoptera_physalus.ND5.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.028 0.903 Balaenoptera_physalus ND5 40
Balaenoptera_physalus.ND5.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.002 0.517 Balaenoptera_physalus ND5 50
Balaenoptera_physalus.ND5.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.032 0.952 Balaenoptera_physalus ND5 50
Bambusicola_thoracicus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.149 0.026 Bambusicola_thoracicus CytB 10
Bambusicola_thoracicus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.051 0.128 Bambusicola_thoracicus CytB 20
Bambusicola_thoracicus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.029 0.248 Bambusicola_thoracicus CytB 20
Bambusicola_thoracicus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.042 0.132 Bambusicola_thoracicus CytB 30
Bambusicola_thoracicus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.004 0.418 Bambusicola_thoracicus CytB 30
Bandicota_indica.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.011 0.33 Bandicota_indica CytB 10
Bandicota_indica.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.006 0.642 Bandicota_indica CytB 10
Barbatula_barbatula.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.004 0.412 Barbatula_barbatula CytB 10
Barbatula_barbatula.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.036 0.984 Barbatula_barbatula CytB 10
Barbatula_barbatula.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.025 0.044 Barbatula_barbatula CytB 20
Barbatula_barbatula.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.004 0.592 Barbatula_barbatula CytB 20
Barbatula_barbatula.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.027 0.016 Barbatula_barbatula CytB 40
Barbatula_barbatula.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.023 0.878 Barbatula_barbatula CytB 40
Barbatula_barbatula.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.025 0.034 Barbatula_barbatula CytB 50
Barbatula_barbatula.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.04 0.99 Barbatula_barbatula CytB 50
Barbatula_vardarensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.033 0.674 Barbatula_vardarensis CytB 10
Barbatula_vardarensis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.043 0.758 Barbatula_vardarensis CytB 10
Barbus_barbus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.08 0.914 Barbus_barbus CytB 10
Barbus_barbus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.046 0.969 Barbus_barbus CytB 10
Barbus_barbus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.05 0.825 Barbus_barbus CytB 20
Barbus_barbus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.021 0.78 Barbus_barbus CytB 20
Barbus_plebejus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.293 0.09 Barbus_plebejus CytB 10
Barbus_plebejus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.094 0.122 Barbus_plebejus CytB 20
Barbus_rebeli.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.005 0.571 Barbus_rebeli CytB 10
Barbus_rebeli.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.008 0.615 Barbus_rebeli CytB 10
Barbus_rebeli.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.021 0.141 Barbus_rebeli CytB 20
Barbus_rebeli.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.002 0.537 Barbus_rebeli CytB 20
Barbus_rebeli.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.03 0.084 Barbus_rebeli CytB 30
Barbus_rebeli.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.008 0.354 Barbus_rebeli CytB 30
Barisia_imbricata.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.02 0.167 Barisia_imbricata ATP6 10
Barisia_imbricata.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.058 0.009 Barisia_imbricata ATP6 10
Barisia_imbricata.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.005 0.613 Barisia_imbricata ATP6 20
Barisia_imbricata.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.003 0.564 Barisia_imbricata ATP6 20
Barisia_imbricata.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.003 0.58 Barisia_imbricata ATP6 30
Barisia_imbricata.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.007 0.372 Barisia_imbricata ATP6 30
Basileuterus_tristriatus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.006 0.347 Basileuterus_tristriatus ND2 10
Basileuterus_tristriatus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.008 0.665 Basileuterus_tristriatus ND2 10
Basileuterus_tristriatus.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.01 0.229 Basileuterus_tristriatus ND2 20
Basileuterus_tristriatus.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.01 0.325 Basileuterus_tristriatus ND2 20
Basileuterus_tristriatus.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.011 0.181 Basileuterus_tristriatus ND2 30
Basileuterus_tristriatus.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.003 0.58 Basileuterus_tristriatus ND2 30
Basileuterus_tristriatus.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.013 0.18 Basileuterus_tristriatus ND2 40
Basileuterus_tristriatus.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.012 0.248 Basileuterus_tristriatus ND2 40
Basileuterus_tristriatus.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.033 0.008 Basileuterus_tristriatus ND2 50
Basileuterus_tristriatus.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.007 0.65 Basileuterus_tristriatus ND2 50
Bathygobius_geminatus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.039 0.669 Bathygobius_geminatus CytB 10
Bathygobius_geminatus.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.001 0.507 Bathygobius_geminatus CytB 20
Bathygobius_geminatus.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.007 0.434 Bathygobius_geminatus CytB 20
Bathygobius_geminatus.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.001 0.459 Bathygobius_geminatus CytB 30
Bathygobius_geminatus.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.001 0.481 Bathygobius_geminatus CytB 30
Bathygobius_soporator.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.028 0.64 Bathygobius_soporator CytB 10
Bathygobius_soporator.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.049 0.869 Bathygobius_soporator CytB 10
Bathygobius_soporator.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.018 0.702 Bathygobius_soporator CytB 20
Bathygobius_soporator.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.023 0.694 Bathygobius_soporator CytB 20
Bathygobius_soporator.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.008 0.599 Bathygobius_soporator CytB 30
Bathygobius_soporator.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.055 0.962 Bathygobius_soporator CytB 30
Bathygobius_soporator.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.009 0.595 Bathygobius_soporator CytB 40
Bathygobius_soporator.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.063 0.98 Bathygobius_soporator CytB 40
Bathygobius_soporator.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.001 0.481 Bathygobius_soporator CytB 50
Bathygobius_soporator.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.031 0.867 Bathygobius_soporator CytB 50
Bison_bison.COX3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.263 0.059 Bison_bison COX3 10
